tm,ta_avg,ta_max,ta_min,hm_avg,ws_avg,rn_day,ss_day,ss_day_n_stations
2022-03-15,8.126458014242017,14.871817474502524,3.003518382283896,70.99706816445513,1.7460478790447038,0.0,8.822453621702646,16
2022-03-16,10.503835965983647,17.92166648800857,3.4524444586230367,63.75253171919734,1.498868660801937,0.04240430001820788,8.77394120978701,16
2022-03-17,10.13229080217246,13.76706810885537,7.379490452368096,70.29206692784568,2.688304569381719,3.558785722236868,0.5885068534913113,16
2022-03-18,7.4274851932495265,9.716419992146813,5.67799007438669,69.60283396046397,3.585020701592434,4.0276717325078994,0.03209022688177022,16
2022-03-19,4.042840499855378,6.871343490132917,1.9211021578591707,85.73487195464264,2.2458709900445633,10.41015240798243,0.538894448220435,16
2022-03-20,5.279186964966176,9.324454224824338,2.0529545148181017,70.89291401211658,2.040623358858304,0.0064272294516860805,5.155819027953052,16
2022-03-21,5.737203345443586,11.206319916013973,0.03539334658630163,53.38157418301637,1.9056806213988668,0.1749181195806955,6.76212715525512,16
2022-03-22,7.038380832472017,13.142400201963332,1.8884643799131677,52.233071856825894,2.1557846144012243,0.07090844117263581,10.205070604158657,16
2022-03-23,6.155101168493854,9.636760265617712,3.404293929447123,61.14077685123112,1.6473219678019626,0.026367483777593,1.2219331823429505,16
2022-03-24,8.385887593776534,14.335100502851539,2.664732240910102,65.50646717965444,1.670054496353527,0.0,4.6157446509788915,16
2022-03-25,12.523329643139895,18.118748707936554,5.671242387931122,69.63790679950114,2.4051579424949567,8.867754688569402,2.4516609622442784,16
2022-03-26,11.78073576920314,15.79849430115702,8.371611928279057,84.40943867379472,3.1440638411628123,27.36852968362276,2.2789419448318613,16
2022-03-27,9.037286189139067,14.840342348548575,4.6811056653120104,52.407590095289066,2.795105777444747,0.0,10.585062710542916,16
2022-03-28,7.741697943495749,14.278891337353539,1.5803777706729254,41.87069155336844,1.6886412455847235,0.0,10.708508285088849,16
2022-03-29,9.813597789289908,16.78788030989225,2.5539278203453155,56.03265266158356,1.7467514283606924,0.0,11.343223553286514,16
