tm,ip_total
2023-12-04,111.3
2023-12-05,111.3
2023-12-06,111.3
2023-12-07,111.3
2023-12-08,111.3
2023-12-09,111.3
2023-12-10,111.3
2023-12-11,111.3
2023-12-12,111.3
2023-12-13,111.3
2023-12-14,111.3
2023-12-15,111.3
2023-12-16,111.3
2023-12-17,111.3
2023-12-18,111.3
2023-12-19,111.3
2023-12-20,111.3
2023-12-21,111.3
2023-12-22,111.3
2023-12-23,111.3
2023-12-24,111.3
2023-12-25,111.3
2023-12-26,111.3
2023-12-27,111.3
2023-12-28,111.3
2023-12-29,111.3
2023-12-30,111.3
2023-12-31,111.3
2024-01-01,114.9
2024-01-02,114.9
2024-01-03,114.9
2024-01-04,114.9
2024-01-05,114.9
2024-01-06,114.9
2024-01-07,114.9
2024-01-08,114.9
2024-01-09,114.9
2024-01-10,114.9
2024-01-11,114.9
2024-01-12,114.9
2024-01-13,114.9
2024-01-14,114.9
2024-01-15,114.9
2024-01-16,114.9
2024-01-17,114.9
2024-01-18,114.9
2024-01-19,114.9
2024-01-20,114.9
2024-01-21,114.9
2024-01-22,114.9
2024-01-23,114.9
2024-01-24,114.9
2024-01-25,114.9
2024-01-26,114.9
2024-01-27,114.9
2024-01-28,114.9
2024-01-29,114.9
2024-01-30,114.9
2024-01-31,114.9
2024-02-01,126.8
2024-02-02,126.8
2024-02-03,126.8
2024-02-04,126.8
2024-02-05,126.8
2024-02-06,126.8
2024-02-07,126.8
2024-02-08,126.8
2024-02-09,126.8
2024-02-10,126.8
2024-02-11,126.8
2024-02-12,126.8
2024-02-13,126.8
2024-02-14,126.8
2024-02-15,126.8
2024-02-16,126.8
2024-02-17,126.8
2024-02-18,126.8
2024-02-19,126.8
2024-02-20,126.8
2024-02-21,126.8
2024-02-22,126.8
2024-02-23,126.8
2024-02-24,126.8
2024-02-25,126.8
2024-02-26,126.8
2024-02-27,126.8
2024-02-28,126.8
2024-02-29,126.8
2024-03-01,110.5
2024-03-02,110.5
2024-03-03,110.5
2024-03-04,110.5
2024-03-05,110.5
2024-03-06,110.5
2024-03-07,110.5
2024-03-08,110.5
2024-03-09,110.5
2024-03-10,110.5
2024-03-11,110.5
2024-03-12,110.5
2024-03-13,110.5
2024-03-14,110.5
2024-03-15,110.5
2024-03-16,110.5
2024-03-17,110.5
2024-03-18,110.5
2024-03-19,110.5
2024-03-20,110.5
2024-03-21,110.5
2024-03-22,110.5
2024-03-23,110.5
2024-03-24,110.5
2024-03-25,110.5
2024-03-26,110.5
2024-03-27,110.5
2024-03-28,110.5
2024-03-29,110.5
2024-03-30,110.5
2024-03-31,110.5
2024-04-01,105.4
2024-04-02,105.4
2024-04-03,105.4
2024-04-04,105.4
2024-04-05,105.4
2024-04-06,105.4
2024-04-07,105.4
2024-04-08,105.4
2024-04-09,105.4
2024-04-10,105.4
2024-04-11,105.4
2024-04-12,105.4
2024-04-13,105.4
2024-04-14,105.4
2024-04-15,105.4
2024-04-16,105.4
2024-04-17,105.4
2024-04-18,105.4
2024-04-19,105.4
2024-04-20,105.4
2024-04-21,105.4
2024-04-22,105.4
2024-04-23,105.4
2024-04-24,105.4
2024-04-25,105.4
2024-04-26,105.4
2024-04-27,105.4
2024-04-28,105.4
2024-04-29,105.4
2024-04-30,105.4
2024-05-01,115.8
2024-05-02,115.8
2024-05-03,115.8
2024-05-04,115.8
2024-05-05,115.8
2024-05-06,115.8
2024-05-07,115.8
2024-05-08,115.8
2024-05-09,115.8
2024-05-10,115.8
2024-05-11,115.8
2024-05-12,115.8
2024-05-13,115.8
2024-05-14,115.8
2024-05-15,115.8
2024-05-16,115.8
2024-05-17,115.8
2024-05-18,115.8
2024-05-19,115.8
2024-05-20,115.8
2024-05-21,115.8
2024-05-22,115.8
2024-05-23,115.8
2024-05-24,115.8
2024-05-25,115.8
2024-05-26,115.8
2024-05-27,115.8
2024-05-28,115.8
2024-05-29,115.8
2024-05-30,115.8
2024-05-31,115.8
2024-06-01,113.1
2024-06-02,113.1
2024-06-03,113.1
2024-06-04,113.1
2024-06-05,113.1
2024-06-06,113.1
2024-06-07,113.1
2024-06-08,113.1
2024-06-09,113.1
2024-06-10,113.1
2024-06-11,113.1
2024-06-12,113.1
2024-06-13,113.1
2024-06-14,113.1
2024-06-15,113.1
2024-06-16,113.1
2024-06-17,113.1
2024-06-18,113.1
2024-06-19,113.1
2024-06-20,113.1
2024-06-21,113.1
2024-06-22,113.1
2024-06-23,113.1
2024-06-24,113.1
2024-06-25,113.1
2024-06-26,113.1
2024-06-27,113.1
2024-06-28,113.1
2024-06-29,113.1
2024-06-30,113.1
2024-07-01,113.7
2024-07-02,113.7
2024-07-03,113.7
2024-07-04,113.7
2024-07-05,113.7
2024-07-06,113.7
2024-07-07,113.7
2024-07-08,113.7
2024-07-09,113.7
2024-07-10,113.7
2024-07-11,113.7
2024-07-12,113.7
2024-07-13,113.7
2024-07-14,113.7
2024-07-15,113.7
2024-07-16,113.7
2024-07-17,113.7
2024-07-18,113.7
2024-07-19,113.7
2024-07-20,113.7
2024-07-21,113.7
2024-07-22,113.7
2024-07-23,113.7
2024-07-24,113.7
2024-07-25,113.7
2024-07-26,113.7
2024-07-27,113.7
2024-07-28,113.7
2024-07-29,113.7
2024-07-30,113.7
2024-07-31,113.7
2024-08-01,116.1
2024-08-02,116.1
2024-08-03,116.1
2024-08-04,116.1
2024-08-05,116.1
2024-08-06,116.1
2024-08-07,116.1
2024-08-08,116.1
2024-08-09,116.1
2024-08-10,116.1
2024-08-11,116.1
2024-08-12,116.1
2024-08-13,116.1
2024-08-14,116.1
2024-08-15,116.1
2024-08-16,116.1
2024-08-17,116.1
2024-08-18,116.1
2024-08-19,116.1
2024-08-20,116.1
2024-08-21,116.1
2024-08-22,116.1
2024-08-23,116.1
2024-08-24,116.1
2024-08-25,116.1
2024-08-26,116.1
2024-08-27,116.1
2024-08-28,116.1
2024-08-29,116.1
2024-08-30,116.1
2024-08-31,116.1
2024-09-01,111.3
2024-09-02,111.3
2024-09-03,111.3
2024-09-04,111.3
2024-09-05,111.3
2024-09-06,111.3
2024-09-07,111.3
2024-09-08,111.3
2024-09-09,111.3
2024-09-10,111.3
2024-09-11,111.3
2024-09-12,111.3
2024-09-13,111.3
2024-09-14,111.3
2024-09-15,111.3
2024-09-16,111.3
2024-09-17,111.3
2024-09-18,111.3
2024-09-19,111.3
2024-09-20,111.3
2024-09-21,111.3
2024-09-22,111.3
2024-09-23,111.3
2024-09-24,111.3
2024-09-25,111.3
2024-09-26,111.3
2024-09-27,111.3
2024-09-28,111.3
2024-09-29,111.3
2024-09-30,111.3
2024-10-01,111.0
2024-10-02,111.0
2024-10-03,111.0
2024-10-04,111.0
2024-10-05,111.0
2024-10-06,111.0
2024-10-07,111.0
2024-10-08,111.0
2024-10-09,111.0
2024-10-10,111.0
2024-10-11,111.0
2024-10-12,111.0
2024-10-13,111.0
2024-10-14,111.0
2024-10-15,111.0
2024-10-16,111.0
2024-10-17,111.0
2024-10-18,111.0
2024-10-19,111.0
2024-10-20,111.0
2024-10-21,111.0
2024-10-22,111.0
2024-10-23,111.0
2024-10-24,111.0
2024-10-25,111.0
2024-10-26,111.0
2024-10-27,111.0
2024-10-28,111.0
2024-10-29,111.0
2024-10-30,111.0
2024-10-31,111.0
2024-11-01,110.9
2024-11-02,110.9
2024-11-03,110.9
2024-11-04,110.9
2024-11-05,110.9
2024-11-06,110.9
2024-11-07,110.9
2024-11-08,110.9
2024-11-09,110.9
2024-11-10,110.9
2024-11-11,110.9
2024-11-12,110.9
2024-11-13,110.9
2024-11-14,110.9
2024-11-15,110.9
2024-11-16,110.9
2024-11-17,110.9
2024-11-18,110.9
2024-11-19,110.9
2024-11-20,110.9
2024-11-21,110.9
2024-11-22,110.9
2024-11-23,110.9
2024-11-24,110.9
2024-11-25,110.9
2024-11-26,110.9
2024-11-27,110.9
2024-11-28,110.9
2024-11-29,110.9
2024-11-30,110.9
2024-12-01,114.2
2024-12-02,114.2
2024-12-03,114.2
2024-12-04,114.2
2024-12-05,114.2
2024-12-06,114.2
2024-12-07,114.2
2024-12-08,114.2
2024-12-09,114.2
2024-12-10,114.2
2024-12-11,114.2
2024-12-12,114.2
2024-12-13,114.2
2024-12-14,114.2
2024-12-15,114.2
2024-12-16,114.2
2024-12-17,114.2
2024-12-18,114.2
2024-12-19,114.2
2024-12-20,114.2
2024-12-21,114.2
2024-12-22,114.2
2024-12-23,114.2
2024-12-24,114.2
2024-12-25,114.2
2024-12-26,114.2
2024-12-27,114.2
2024-12-28,114.2
2024-12-29,114.2
2024-12-30,114.2
2024-12-31,114.2
2025-01-01,114.2
2025-01-02,114.2
2025-01-03,114.2
2025-01-04,114.2
2025-01-05,114.2
2025-01-06,114.2
2025-01-07,114.2
2025-01-08,114.2
2025-01-09,114.2
2025-01-10,114.2
2025-01-11,114.2
2025-01-12,114.2
2025-01-13,114.2
2025-01-14,114.2
2025-01-15,114.2
2025-01-16,114.2
2025-01-17,114.2
2025-01-18,114.2
2025-01-19,114.2
2025-01-20,114.2
2025-01-21,114.2
2025-01-22,114.2
2025-01-23,114.2
2025-01-24,114.2
2025-01-25,114.2
2025-01-26,114.2
2025-01-27,114.2
2025-01-28,114.2
2025-01-29,114.2
2025-01-30,114.2
2025-01-31,114.2
2025-02-01,128.2
2025-02-02,128.2
2025-02-03,128.2
2025-02-04,128.2
2025-02-05,128.2
2025-02-06,128.2
2025-02-07,128.2
2025-02-08,128.2
2025-02-09,128.2
2025-02-10,128.2
2025-02-11,128.2
2025-02-12,128.2
2025-02-13,128.2
2025-02-14,128.2
2025-02-15,128.2
2025-02-16,128.2
2025-02-17,128.2
2025-02-18,128.2
2025-02-19,128.2
2025-02-20,128.2
2025-02-21,128.2
2025-02-22,128.2
2025-02-23,128.2
2025-02-24,128.2
2025-02-25,128.2
2025-02-26,128.2
2025-02-27,128.2
2025-02-28,128.2
2025-03-01,107.2
2025-03-02,107.2
2025-03-03,107.2
2025-03-04,107.2
2025-03-05,107.2
2025-03-06,107.2
2025-03-07,107.2
2025-03-08,107.2
2025-03-09,107.2
2025-03-10,107.2
2025-03-11,107.2
2025-03-12,107.2
2025-03-13,107.2
2025-03-14,107.2
2025-03-15,107.2
2025-03-16,107.2
2025-03-17,107.2
2025-03-18,107.2
2025-03-19,107.2
2025-03-20,107.2
2025-03-21,107.2
2025-03-22,107.2
2025-03-23,107.2
2025-03-24,107.2
2025-03-25,107.2
2025-03-26,107.2
2025-03-27,107.2
2025-03-28,107.2
2025-03-29,107.2
2025-03-30,107.2
2025-03-31,107.2
2025-04-01,107.4
2025-04-02,107.4
2025-04-03,107.4
2025-04-04,107.4
2025-04-05,107.4
2025-04-06,107.4
2025-04-07,107.4
2025-04-08,107.4
2025-04-09,107.4
2025-04-10,107.4
2025-04-11,107.4
2025-04-12,107.4
2025-04-13,107.4
2025-04-14,107.4
2025-04-15,107.4
2025-04-16,107.4
2025-04-17,107.4
2025-04-18,107.4
2025-04-19,107.4
2025-04-20,107.4
2025-04-21,107.4
2025-04-22,107.4
2025-04-23,107.4
2025-04-24,107.4
2025-04-25,107.4
2025-04-26,107.4
2025-04-27,107.4
2025-04-28,107.4
2025-04-29,107.4
2025-04-30,107.4
2025-05-01,118.1
2025-05-02,118.1
2025-05-03,118.1
2025-05-04,118.1
2025-05-05,118.1
2025-05-06,118.1
2025-05-07,118.1
2025-05-08,118.1
2025-05-09,118.1
2025-05-10,118.1
2025-05-11,118.1
2025-05-12,118.1
2025-05-13,118.1
2025-05-14,118.1
2025-05-15,118.1
2025-05-16,118.1
2025-05-17,118.1
2025-05-18,118.1
2025-05-19,118.1
2025-05-20,118.1
2025-05-21,118.1
2025-05-22,118.1
2025-05-23,118.1
2025-05-24,118.1
2025-05-25,118.1
2025-05-26,118.1
2025-05-27,118.1
2025-05-28,118.1
2025-05-29,118.1
2025-05-30,118.1
2025-05-31,118.1
2025-06-01,114.4
2025-06-02,114.4
2025-06-03,114.4
2025-06-04,114.4
2025-06-05,114.4
2025-06-06,114.4
2025-06-07,114.4
2025-06-08,114.4
2025-06-09,114.4
2025-06-10,114.4
2025-06-11,114.4
2025-06-12,114.4
2025-06-13,114.4
2025-06-14,114.4
2025-06-15,114.4
2025-06-16,114.4
2025-06-17,114.4
2025-06-18,114.4
2025-06-19,114.4
2025-06-20,114.4
2025-06-21,114.4
2025-06-22,114.4
2025-06-23,114.4
2025-06-24,114.4
2025-06-25,114.4
2025-06-26,114.4
2025-06-27,114.4
2025-06-28,114.4
2025-06-29,114.4
2025-06-30,114.4
2025-07-01,113.5
2025-07-02,113.5
2025-07-03,113.5
2025-07-04,113.5
2025-07-05,113.5
2025-07-06,113.5
2025-07-07,113.5
2025-07-08,113.5
2025-07-09,113.5
2025-07-10,113.5
2025-07-11,113.5
2025-07-12,113.5
2025-07-13,113.5
2025-07-14,113.5
2025-07-15,113.5
2025-07-16,113.5
2025-07-17,113.5
2025-07-18,113.5
2025-07-19,113.5
2025-07-20,113.5
2025-07-21,113.5
2025-07-22,113.5
2025-07-23,113.5
2025-07-24,113.5
2025-07-25,113.5
2025-07-26,113.5
2025-07-27,113.5
2025-07-28,113.5
2025-07-29,113.5
2025-07-30,113.5
2025-07-31,113.5
2025-08-01,118.3
2025-08-02,118.3
2025-08-03,118.3
2025-08-04,118.3
2025-08-05,118.3
2025-08-06,118.3
2025-08-07,118.3
2025-08-08,118.3
2025-08-09,118.3
2025-08-10,118.3
2025-08-11,118.3
2025-08-12,118.3
2025-08-13,118.3
2025-08-14,118.3
2025-08-15,118.3
2025-08-16,118.3
2025-08-17,118.3
2025-08-18,118.3
2025-08-19,118.3
2025-08-20,118.3
2025-08-21,118.3
2025-08-22,118.3
2025-08-23,118.3
2025-08-24,118.3
2025-08-25,118.3
2025-08-26,118.3
2025-08-27,118.3
2025-08-28,118.3
2025-08-29,118.3
2025-08-30,118.3
2025-08-31,118.3
2025-09-01,114.4
2025-09-02,114.4
2025-09-03,114.4
2025-09-04,114.4
2025-09-05,114.4
2025-09-06,114.4
2025-09-07,114.4
2025-09-08,114.4
2025-09-09,114.4
2025-09-10,114.4
2025-09-11,114.4
2025-09-12,114.4
2025-09-13,114.4
2025-09-14,114.4
2025-09-15,114.4
2025-09-16,114.4
2025-09-17,114.4
2025-09-18,114.4
2025-09-19,114.4
2025-09-20,114.4
2025-09-21,114.4
2025-09-22,114.4
2025-09-23,114.4
2025-09-24,114.4
2025-09-25,114.4
2025-09-26,114.4
2025-09-27,114.4
2025-09-28,114.4
2025-09-29,114.4
2025-09-30,114.4
2025-10-01,111.2
2025-10-02,111.2
2025-10-03,111.2
2025-10-04,111.2
2025-10-05,111.2
2025-10-06,111.2
2025-10-07,111.2
2025-10-08,111.2
2025-10-09,111.2
2025-10-10,111.2
2025-10-11,111.2
2025-10-12,111.2
2025-10-13,111.2
2025-10-14,111.2
2025-10-15,111.2
2025-10-16,111.2
2025-10-17,111.2
2025-10-18,111.2
2025-10-19,111.2
2025-10-20,111.2
2025-10-21,111.2
2025-10-22,111.2
2025-10-23,111.2
2025-10-24,111.2
2025-10-25,111.2
2025-10-26,111.2
2025-10-27,111.2
2025-10-28,111.2
2025-10-29,111.2
2025-10-30,111.2
2025-10-31,111.2
2025-11-01,119.8
2025-11-02,119.8
2025-11-03,119.8
2025-11-04,119.8
2025-11-05,119.8
2025-11-06,119.8
2025-11-07,119.8
2025-11-08,119.8
2025-11-09,119.8
2025-11-10,119.8
2025-11-11,119.8
2025-11-12,119.8
2025-11-13,119.8
2025-11-14,119.8
2025-11-15,119.8
2025-11-16,119.8
2025-11-17,119.8
2025-11-18,119.8
2025-11-19,119.8
2025-11-20,119.8
2025-11-21,119.8
2025-11-22,119.8
2025-11-23,119.8
2025-11-24,119.8
2025-11-25,119.8
2025-11-26,119.8
2025-11-27,119.8
2025-11-28,119.8
2025-11-29,119.8
2025-11-30,119.8
2025-12-01,110.2
2025-12-02,110.2
2025-12-03,110.2
2025-12-04,110.2
2025-12-05,110.2
2025-12-06,110.2
2025-12-07,110.2
2025-12-08,110.2
2025-12-09,110.2
2025-12-10,110.2
2025-12-11,110.2
2025-12-12,110.2
2025-12-13,110.2
2025-12-14,110.2
2025-12-15,110.2
2025-12-16,110.2
2025-12-17,110.2
2025-12-18,110.2
2025-12-19,110.2
2025-12-20,110.2
2025-12-21,110.2
2025-12-22,110.2
2025-12-23,110.2
2025-12-24,110.2
2025-12-25,110.2
2025-12-26,110.2
2025-12-27,110.2
2025-12-28,110.2
2025-12-29,110.2
2025-12-30,110.2
2025-12-31,110.2
